order_item_id,order_id,product_id,quantity,unit_price,discount
1607,637,56,4,51601.9,5.0
1608,637,39,2,60636.43,15.0
1609,638,55,4,26946.51,20.0
1610,638,97,3,48283.78,15.0
1611,638,90,1,9479.51,10.0
1612,638,67,1,44330.85,10.0
1613,639,8,4,22821.11,20.0
1614,640,62,2,49282.11,5.0
1615,640,24,4,61484.98,5.0
1616,640,58,4,33801.25,15.0
1617,641,4,4,13786.06,5.0
1618,641,54,3,14466.19,10.0
1619,641,50,2,15587.26,15.0
1620,641,22,2,17067.94,20.0
1621,642,67,4,44330.85,20.0
1622,643,12,3,18914.62,20.0
1623,644,15,2,38780.21,10.0
1624,644,88,4,9404.09,5.0
1625,644,73,2,1218.25,0.0
1626,644,52,1,11464.42,20.0
1627,645,91,3,19216.8,5.0
1628,645,26,3,44612.14,5.0
1629,645,59,4,2005.93,15.0
1630,645,69,2,9404.11,20.0
1631,646,43,4,19550.36,15.0
1632,646,14,1,18638.1,5.0
1633,646,98,1,8416.8,0.0
1634,647,17,4,51126.99,20.0
1635,647,58,4,33801.25,5.0
1636,647,84,4,48821.23,15.0
1637,648,33,1,29766.53,5.0
1638,648,11,2,14798.13,0.0
1639,649,68,1,50546.01,5.0
1640,649,17,3,51126.99,5.0
1641,649,16,3,20180.87,20.0
1642,649,3,2,4965.67,15.0
1643,650,11,3,14798.13,15.0
1644,650,1,4,61223.09,5.0
1645,650,87,4,9968.06,0.0
1646,650,99,1,9112.95,20.0
1647,651,100,2,47242.23,5.0
1648,652,95,2,7395.63,0.0
1649,653,79,2,59063.2,5.0
1650,653,16,1,20180.87,0.0
1651,654,39,3,60636.43,20.0
1652,654,13,1,10699.88,15.0
1653,654,14,4,18638.1,5.0
1654,655,76,1,22659.67,10.0
1655,655,25,3,24414.21,5.0
1656,655,60,1,6814.56,0.0
1657,656,81,3,46748.32,20.0
1658,656,93,4,35451.03,0.0
1659,656,42,3,17365.38,15.0
1660,656,94,4,21142.54,5.0
1661,657,48,4,55719.32,5.0
1662,657,38,3,45556.45,5.0
1663,657,16,4,20180.87,10.0
1664,657,33,4,29766.53,15.0
1665,658,32,2,47773.55,5.0
1666,658,53,1,29550.3,10.0
1667,658,90,3,9479.51,0.0
1668,658,78,3,27415.0,0.0
1669,659,41,2,7195.64,20.0
1670,660,35,3,40574.09,5.0
1671,661,11,2,14798.13,15.0
1672,661,73,4,1218.25,10.0
1673,661,94,4,21142.54,15.0
1674,661,93,1,35451.03,5.0
1675,662,11,4,14798.13,5.0
1676,662,100,3,47242.23,10.0
1677,662,1,4,61223.09,15.0
1678,662,35,4,40574.09,0.0
1679,663,69,3,9404.11,5.0
1680,663,42,1,17365.38,20.0
1681,664,30,4,29540.77,5.0
1682,664,32,3,47773.55,10.0
1683,664,33,2,29766.53,20.0
1684,664,87,1,9968.06,20.0
1685,665,77,1,15588.88,10.0
1686,665,30,4,29540.77,0.0
1687,665,43,4,19550.36,20.0
1688,666,76,4,22659.67,15.0
1689,666,86,1,19658.07,10.0
1690,667,77,1,15588.88,15.0
1691,667,48,4,55719.32,0.0
1692,667,79,3,59063.2,10.0
1693,668,22,2,17067.94,15.0
1694,669,37,1,4157.84,10.0
1695,669,82,2,60550.55,15.0
1696,670,17,2,51126.99,15.0
1697,670,22,4,17067.94,5.0
1698,671,52,3,11464.42,0.0
1699,671,21,1,20716.8,0.0
1700,671,82,1,60550.55,0.0
1701,672,89,3,8490.11,0.0
1702,672,41,3,7195.64,10.0
1703,672,100,3,47242.23,15.0
1704,673,68,4,50546.01,0.0
1705,674,3,4,4965.67,0.0
1706,674,89,3,8490.11,20.0
1707,675,43,2,19550.36,10.0
1708,675,48,4,55719.32,20.0
1709,676,55,2,26946.51,10.0
1710,676,75,2,40520.0,10.0
1711,676,12,2,18914.62,5.0
1712,676,31,4,41426.86,10.0
1713,677,63,1,17704.09,15.0
1714,677,55,1,26946.51,20.0
1715,678,39,3,60636.43,10.0
1716,678,41,1,7195.64,10.0
1717,679,84,3,48821.23,0.0
1718,679,11,2,14798.13,5.0
1719,680,98,2,8416.8,10.0
1720,681,57,1,28954.69,10.0
1721,681,58,2,33801.25,10.0
1722,681,43,1,19550.36,15.0
1723,682,7,3,35676.25,10.0
1724,682,1,3,61223.09,15.0
1725,683,44,3,49431.27,10.0
1726,683,96,3,36347.49,20.0
1727,683,87,3,9968.06,20.0
1728,683,79,4,59063.2,20.0
1729,684,19,4,5338.31,20.0
1730,684,30,3,29540.77,15.0
1731,685,36,2,29220.56,0.0
1732,685,67,2,44330.85,20.0
1733,685,14,3,18638.1,20.0
1734,685,50,4,15587.26,20.0
1735,686,34,1,1627.35,0.0
1736,687,29,1,4861.83,20.0
1737,688,99,2,9112.95,10.0
1738,688,97,3,48283.78,15.0
1739,688,65,3,25655.99,5.0
1740,689,58,1,33801.25,0.0
1741,689,60,2,6814.56,20.0
1742,689,95,2,7395.63,15.0
1743,690,75,2,40520.0,20.0
1744,690,78,1,27415.0,0.0
1745,690,29,3,4861.83,15.0
1746,690,64,3,47322.35,5.0
1747,691,33,2,29766.53,10.0
1748,692,84,2,48821.23,0.0
1749,692,3,2,4965.67,15.0
1750,692,13,4,10699.88,20.0
1751,692,76,3,22659.67,0.0
1752,693,97,2,48283.78,20.0
1753,693,51,2,9186.86,20.0
1754,693,27,3,4568.95,15.0
1755,693,15,3,38780.21,10.0
1756,694,92,2,51582.74,15.0
1757,695,85,3,29027.72,10.0
1758,695,36,1,29220.56,5.0
1759,695,65,1,25655.99,10.0
1760,696,75,1,40520.0,20.0
1761,696,37,4,4157.84,10.0
1762,696,52,4,11464.42,0.0
1763,697,29,2,4861.83,5.0
1764,698,46,4,39469.51,20.0
1765,698,45,1,13140.29,0.0
1766,698,78,4,27415.0,0.0
1767,699,82,3,60550.55,20.0
1768,699,56,3,51601.9,20.0
1769,699,78,4,27415.0,0.0
1770,700,80,2,49525.87,5.0
1771,700,12,3,18914.62,20.0
1772,701,40,1,48648.82,0.0
1773,701,90,1,9479.51,20.0
1774,701,1,1,61223.09,10.0
1775,701,88,2,9404.09,0.0
1776,702,80,2,49525.87,15.0
1777,702,84,2,48821.23,5.0
1778,702,77,2,15588.88,10.0
1779,702,2,3,37058.41,5.0
1780,703,95,3,7395.63,20.0
1781,704,29,4,4861.83,10.0
1782,704,100,2,47242.23,20.0
1783,705,39,1,60636.43,0.0
1784,705,57,4,28954.69,10.0
1785,705,1,1,61223.09,0.0
1786,706,25,3,24414.21,20.0
1787,706,62,2,49282.11,10.0
1788,707,14,1,18638.1,20.0
1789,707,6,1,23477.27,15.0
1790,708,60,4,6814.56,0.0
1791,708,73,4,1218.25,20.0
1792,708,72,1,3049.09,15.0
1793,708,27,3,4568.95,5.0
1794,709,25,1,24414.21,0.0
1795,709,94,3,21142.54,0.0
1796,709,75,2,40520.0,5.0
1797,709,11,4,14798.13,20.0
1798,710,34,4,1627.35,15.0
1799,710,52,3,11464.42,15.0
1800,710,87,2,9968.06,15.0
1801,710,50,2,15587.26,15.0
1802,711,80,1,49525.87,15.0
1803,711,58,4,33801.25,0.0
1804,712,68,2,50546.01,5.0
1805,712,88,4,9404.09,20.0
1806,713,43,3,19550.36,10.0
1807,713,25,2,24414.21,5.0
1808,713,30,3,29540.77,20.0
1809,713,96,4,36347.49,10.0
1810,714,68,4,50546.01,20.0
1811,714,20,3,8509.0,10.0
1812,714,36,2,29220.56,20.0
1813,714,79,1,59063.2,10.0
1814,715,27,1,4568.95,0.0
1815,715,63,2,17704.09,10.0
1816,715,3,1,4965.67,5.0
1817,716,31,3,41426.86,20.0
1818,716,53,3,29550.3,5.0
1819,717,24,3,61484.98,10.0
1820,717,14,4,18638.1,15.0
1821,718,53,3,29550.3,0.0
1822,719,36,1,29220.56,0.0
1823,719,87,2,9968.06,15.0
1824,720,66,4,2891.58,10.0
1825,720,99,4,9112.95,0.0
1826,720,65,1,25655.99,5.0
1827,720,82,2,60550.55,20.0
1828,721,65,4,25655.99,5.0
1829,721,66,1,2891.58,15.0
1830,722,86,1,19658.07,15.0
1831,722,17,3,51126.99,15.0
1832,722,26,4,44612.14,0.0
1833,723,12,2,18914.62,15.0
1834,723,95,4,7395.63,0.0
1835,723,64,4,47322.35,15.0
1836,724,94,1,21142.54,15.0
1837,725,20,3,8509.0,15.0
1838,726,82,3,60550.55,20.0
1839,726,34,2,1627.35,10.0
1840,726,5,4,55145.14,20.0
1841,727,51,2,9186.86,10.0
1842,728,1,2,61223.09,0.0
1843,728,93,1,35451.03,10.0
1844,729,40,1,48648.82,0.0
1845,729,74,1,14704.14,5.0
1846,729,26,3,44612.14,20.0
1847,730,6,1,23477.27,5.0
1848,731,33,4,29766.53,5.0
1849,732,25,1,24414.21,15.0
1850,732,68,2,50546.01,5.0
1851,732,13,3,10699.88,20.0
1852,733,22,1,17067.94,0.0
1853,733,12,3,18914.62,10.0
1854,733,96,1,36347.49,10.0
1855,733,41,4,7195.64,10.0
1856,734,38,4,45556.45,20.0
1857,734,27,2,4568.95,20.0
1858,735,8,2,22821.11,10.0
1859,735,65,1,25655.99,20.0
1860,735,43,1,19550.36,0.0
1861,735,49,1,6186.77,5.0
1862,736,19,2,5338.31,15.0
1863,736,97,1,48283.78,15.0
1864,736,46,1,39469.51,15.0
1865,737,19,3,5338.31,15.0
1866,737,69,2,9404.11,20.0
1867,737,66,2,2891.58,5.0
1868,737,76,3,22659.67,0.0
1869,738,100,1,47242.23,0.0
1870,738,78,1,27415.0,20.0
1871,739,56,1,51601.9,15.0
1872,739,20,3,8509.0,10.0
1873,739,33,1,29766.53,0.0
1874,739,50,2,15587.26,5.0
1875,740,12,1,18914.62,10.0
1876,740,17,2,51126.99,5.0
1877,740,23,3,30218.35,5.0
1878,741,14,3,18638.1,0.0
1879,741,48,3,55719.32,0.0
1880,742,4,2,13786.06,0.0
1881,742,36,2,29220.56,15.0
1882,742,18,1,39067.76,15.0
1883,743,70,2,1424.63,0.0
1884,743,1,3,61223.09,0.0
1885,744,54,4,14466.19,0.0
1886,745,30,4,29540.77,15.0
1887,745,80,2,49525.87,15.0
1888,746,50,3,15587.26,5.0
1889,746,44,1,49431.27,0.0
1890,746,93,4,35451.03,5.0
1891,747,23,1,30218.35,10.0
1892,748,38,1,45556.45,5.0
1893,748,74,4,14704.14,10.0
1894,748,49,4,6186.77,5.0
1895,749,79,4,59063.2,15.0
1896,750,1,3,61223.09,0.0
1897,750,73,3,1218.25,15.0
1898,751,56,1,51601.9,15.0
1899,751,72,4,3049.09,10.0
1900,751,70,3,1424.63,15.0
1901,751,40,2,48648.82,10.0
1902,752,21,1,20716.8,5.0
1903,752,33,2,29766.53,0.0
1904,752,83,1,26329.7,5.0
1905,752,77,1,15588.88,0.0
1906,753,11,4,14798.13,5.0
1907,753,82,3,60550.55,10.0
1908,753,58,1,33801.25,15.0
1909,753,2,4,37058.41,20.0
1910,754,57,3,28954.69,0.0
1911,755,10,1,36772.23,15.0
1912,755,56,1,51601.9,0.0
1913,755,27,3,4568.95,10.0
1914,755,96,1,36347.49,15.0
1915,756,2,2,37058.41,10.0
1916,756,86,2,19658.07,0.0
1917,757,94,1,21142.54,5.0
1918,757,26,1,44612.14,15.0
1919,757,14,1,18638.1,15.0
1920,758,33,4,29766.53,20.0
1921,758,87,1,9968.06,20.0
1922,759,34,3,1627.35,15.0
1923,760,60,3,6814.56,15.0
1924,760,55,2,26946.51,0.0
1925,760,38,2,45556.45,10.0
1926,761,18,4,39067.76,5.0
1927,762,13,1,10699.88,10.0
1928,762,22,4,17067.94,0.0
1929,762,97,1,48283.78,15.0
1930,763,91,4,19216.8,20.0
1931,763,93,2,35451.03,20.0
1932,764,59,3,2005.93,20.0
1933,764,1,2,61223.09,5.0
1934,765,80,3,49525.87,20.0
1935,765,55,1,26946.51,5.0
1936,765,85,1,29027.72,10.0
1937,766,63,1,17704.09,15.0
1938,766,99,3,9112.95,20.0
1939,766,74,3,14704.14,0.0
1940,766,100,3,47242.23,20.0
1941,767,7,3,35676.25,10.0
1942,768,57,2,28954.69,0.0
1943,768,9,3,6781.71,15.0
1944,768,100,2,47242.23,15.0
1945,769,69,2,9404.11,0.0
1946,769,2,4,37058.41,10.0
1947,769,57,2,28954.69,15.0
1948,769,17,1,51126.99,10.0
1949,770,80,1,49525.87,20.0
1950,770,23,2,30218.35,5.0
1951,770,60,1,6814.56,0.0
1952,771,14,2,18638.1,10.0
1953,771,74,3,14704.14,0.0
1954,772,88,4,9404.09,5.0
1955,772,2,2,37058.41,5.0
1956,773,21,2,20716.8,10.0
1957,773,79,1,59063.2,0.0
1958,773,39,3,60636.43,10.0
1959,774,84,2,48821.23,10.0
1960,774,9,2,6781.71,15.0
1961,775,87,2,9968.06,0.0
1962,775,17,4,51126.99,5.0
1963,775,29,4,4861.83,20.0
1964,775,54,1,14466.19,15.0
1965,776,50,2,15587.26,20.0
1966,776,34,4,1627.35,15.0
1967,776,17,1,51126.99,0.0
1968,777,50,4,15587.26,0.0
1969,778,5,3,55145.14,0.0
1970,778,27,2,4568.95,15.0
1971,778,60,1,6814.56,15.0
1972,779,22,3,17067.94,0.0
1973,779,25,3,24414.21,5.0
1974,779,74,3,14704.14,5.0
1975,780,9,1,6781.71,15.0
1976,780,18,3,39067.76,5.0
1977,780,86,2,19658.07,20.0
1978,780,31,3,41426.86,5.0
1979,781,87,4,9968.06,5.0
1980,781,40,2,48648.82,10.0
1981,781,81,2,46748.32,15.0
1982,781,8,3,22821.11,10.0
1983,782,96,1,36347.49,20.0
1984,782,42,4,17365.38,15.0
1985,782,71,2,48097.15,10.0
1986,782,27,3,4568.95,15.0
1987,783,8,3,22821.11,10.0
1988,783,1,3,61223.09,10.0
1989,784,75,4,40520.0,5.0
1990,784,73,3,1218.25,5.0
1991,785,2,3,37058.41,20.0
1992,785,28,2,51188.01,20.0
1993,785,82,4,60550.55,5.0
1994,785,60,4,6814.56,0.0
1995,786,94,1,21142.54,0.0
1996,786,43,2,19550.36,0.0
1997,786,30,2,29540.77,15.0
1998,787,95,2,7395.63,10.0
1999,787,49,2,6186.77,0.0
2000,787,69,1,9404.11,5.0
2001,787,77,1,15588.88,10.0
2002,788,33,3,29766.53,10.0
2003,788,18,3,39067.76,5.0
2004,789,68,4,50546.01,15.0
2005,790,62,4,49282.11,5.0
2006,790,1,2,61223.09,15.0
2007,790,64,2,47322.35,10.0
2008,791,37,2,4157.84,5.0
2009,791,16,3,20180.87,20.0
2010,791,17,4,51126.99,10.0
2011,792,100,4,47242.23,20.0
2012,792,86,4,19658.07,0.0
2013,793,30,4,29540.77,0.0
2014,794,4,1,13786.06,20.0
2015,795,71,4,48097.15,10.0
2016,795,29,2,4861.83,15.0
2017,795,63,4,17704.09,20.0
2018,796,60,3,6814.56,5.0
2019,796,98,4,8416.8,20.0
2020,797,4,1,13786.06,5.0
2021,798,89,4,8490.11,0.0
2022,799,14,1,18638.1,20.0
2023,799,5,2,55145.14,10.0
2024,799,37,1,4157.84,20.0
2025,799,78,4,27415.0,15.0
2026,800,15,2,38780.21,0.0
2027,800,25,3,24414.21,0.0
2028,800,86,4,19658.07,15.0
2029,801,87,3,9968.06,10.0
2030,801,12,4,18914.62,15.0
2031,801,86,1,19658.07,20.0
2032,801,55,1,26946.51,5.0
2033,802,98,1,8416.8,20.0
2034,803,66,1,2891.58,5.0
2035,804,82,2,60550.55,20.0
2036,804,70,3,1424.63,20.0
2037,804,87,2,9968.06,10.0
2038,805,52,4,11464.42,0.0
2039,805,20,3,8509.0,0.0
2040,805,71,2,48097.15,5.0
2041,805,22,3,17067.94,20.0
2042,806,40,2,48648.82,10.0
2043,806,10,1,36772.23,5.0
2044,807,33,2,29766.53,0.0
2045,807,89,4,8490.11,0.0
2046,807,57,1,28954.69,0.0
2047,808,70,1,1424.63,0.0
2048,808,61,2,32317.12,5.0
2049,808,36,1,29220.56,10.0
2050,809,67,2,44330.85,0.0
2051,809,99,2,9112.95,10.0
2052,810,92,3,51582.74,15.0
2053,811,83,3,26329.7,15.0
2054,811,37,1,4157.84,20.0
2055,812,4,2,13786.06,20.0
2056,813,91,2,19216.8,0.0
2057,813,50,2,15587.26,15.0
2058,813,84,2,48821.23,5.0
2059,813,55,2,26946.51,10.0
2060,814,35,1,40574.09,5.0
2061,814,67,3,44330.85,15.0
2062,814,14,1,18638.1,15.0
2063,815,75,3,40520.0,0.0
2064,816,82,3,60550.55,0.0
2065,816,44,4,49431.27,5.0
2066,817,57,4,28954.69,0.0
2067,817,86,1,19658.07,0.0
2068,817,36,3,29220.56,5.0
2069,817,46,3,39469.51,20.0
2070,818,53,3,29550.3,10.0
2071,819,4,1,13786.06,5.0
2072,819,39,4,60636.43,10.0
2073,819,54,4,14466.19,10.0
2074,819,65,1,25655.99,5.0
2075,820,56,2,51601.9,20.0
2076,821,32,1,47773.55,10.0
2077,821,99,2,9112.95,15.0
2078,822,73,3,1218.25,10.0
2079,822,72,2,3049.09,20.0
2080,822,94,4,21142.54,5.0
2081,823,2,4,37058.41,10.0
2082,823,97,1,48283.78,10.0
2083,823,37,2,4157.84,20.0
2084,824,16,1,20180.87,10.0
2085,825,100,4,47242.23,20.0
2086,825,80,4,49525.87,5.0
2087,825,61,1,32317.12,20.0
2088,825,85,2,29027.72,20.0
2089,826,62,1,49282.11,15.0
2090,826,26,1,44612.14,0.0
2091,826,36,1,29220.56,15.0
2092,827,42,1,17365.38,10.0
2093,828,3,2,4965.67,15.0
2094,829,50,4,15587.26,15.0
2095,830,15,3,38780.21,5.0
2096,830,61,1,32317.12,15.0
2097,830,31,3,41426.86,0.0
2098,830,93,4,35451.03,15.0
2099,831,28,1,51188.01,5.0
2100,831,24,1,61484.98,0.0
2101,832,35,2,40574.09,5.0
2102,833,20,1,8509.0,20.0
2103,833,52,3,11464.42,10.0
2104,833,98,1,8416.8,0.0
2105,834,21,1,20716.8,5.0
2106,834,23,4,30218.35,20.0
2107,835,68,4,50546.01,10.0
2108,836,22,4,17067.94,15.0
2109,836,49,2,6186.77,0.0
2110,837,28,2,51188.01,0.0
2111,837,31,2,41426.86,0.0
2112,837,71,2,48097.15,20.0
2113,837,16,4,20180.87,20.0
2114,838,49,1,6186.77,10.0
2115,839,4,3,13786.06,0.0
2116,839,76,3,22659.67,10.0
2117,839,34,3,1627.35,20.0
2118,840,76,1,22659.67,20.0
2119,841,74,2,14704.14,15.0
2120,841,78,2,27415.0,15.0
2121,842,46,3,39469.51,5.0
2122,842,12,3,18914.62,10.0
2123,842,30,1,29540.77,0.0
2124,843,29,2,4861.83,5.0
2125,843,56,3,51601.9,10.0
2126,844,17,3,51126.99,10.0
2127,844,55,2,26946.51,5.0
2128,845,3,4,4965.67,20.0
2129,846,42,1,17365.38,20.0
2130,846,92,4,51582.74,5.0
2131,846,26,3,44612.14,0.0
2132,846,61,2,32317.12,0.0
2133,847,1,4,61223.09,15.0
2134,848,95,1,7395.63,20.0
2135,848,96,4,36347.49,5.0
2136,848,99,1,9112.95,5.0
2137,848,2,1,37058.41,15.0
2138,849,5,4,55145.14,20.0
2139,849,98,1,8416.8,15.0
2140,850,93,4,35451.03,10.0
2141,850,39,4,60636.43,20.0
2142,850,26,4,44612.14,0.0
2143,850,76,1,22659.67,5.0
2144,851,36,1,29220.56,15.0
2145,851,22,3,17067.94,20.0
2146,852,30,4,29540.77,10.0
2147,853,76,1,22659.67,10.0
2148,853,3,2,4965.67,10.0
2149,853,26,4,44612.14,5.0
2150,854,62,1,49282.11,5.0
2151,854,18,1,39067.76,5.0
2152,855,78,1,27415.0,5.0
2153,855,89,2,8490.11,10.0
2154,855,70,1,1424.63,20.0
2155,856,61,2,32317.12,20.0
2156,856,39,2,60636.43,0.0
2157,857,86,1,19658.07,15.0
2158,857,70,1,1424.63,10.0
2159,857,22,3,17067.94,20.0
2160,858,90,2,9479.51,0.0
2161,858,31,3,41426.86,15.0
2162,859,11,3,14798.13,20.0
2163,859,71,1,48097.15,0.0
2164,859,90,2,9479.51,5.0
2165,859,62,4,49282.11,20.0
2166,860,100,1,47242.23,0.0
2167,860,94,1,21142.54,10.0
2168,860,23,1,30218.35,0.0
2169,861,7,1,35676.25,0.0
2170,861,86,4,19658.07,10.0
2171,861,57,1,28954.69,20.0
2172,862,99,4,9112.95,0.0
2173,862,22,3,17067.94,20.0
2174,862,9,1,6781.71,15.0
2175,862,69,3,9404.11,0.0
2176,863,87,1,9968.06,5.0
2177,863,79,4,59063.2,10.0
2178,864,79,3,59063.2,20.0
2179,864,2,3,37058.41,20.0
2180,865,92,3,51582.74,10.0
2181,865,34,1,1627.35,5.0
2182,865,65,4,25655.99,10.0
2183,866,22,4,17067.94,15.0
2184,866,17,1,51126.99,0.0
2185,866,94,1,21142.54,15.0
2186,866,43,1,19550.36,5.0
2187,867,14,4,18638.1,10.0
2188,867,34,3,1627.35,10.0
2189,868,96,3,36347.49,0.0
2190,868,52,4,11464.42,15.0
2191,869,63,2,17704.09,0.0
2192,870,38,2,45556.45,10.0
2193,870,3,4,4965.67,10.0
2194,870,37,1,4157.84,10.0
2195,870,61,3,32317.12,5.0
2196,871,6,4,23477.27,0.0
2197,872,82,1,60550.55,10.0
2198,872,35,1,40574.09,5.0
2199,872,21,2,20716.8,20.0
2200,873,68,3,50546.01,5.0
2201,873,3,3,4965.67,15.0
2202,873,72,1,3049.09,15.0
2203,873,7,1,35676.25,5.0
2204,874,7,3,35676.25,5.0
2205,874,96,1,36347.49,10.0
2206,874,57,1,28954.69,15.0
2207,874,65,3,25655.99,10.0
2208,875,77,1,15588.88,5.0
2209,876,70,4,1424.63,15.0
2210,876,41,1,7195.64,15.0
2211,877,89,4,8490.11,0.0
2212,878,70,1,1424.63,20.0
2213,879,57,1,28954.69,0.0
2214,879,22,1,17067.94,5.0
2215,879,86,1,19658.07,0.0
2216,880,46,1,39469.51,10.0
2217,880,42,3,17365.38,10.0
2218,880,98,4,8416.8,20.0
2219,880,36,2,29220.56,20.0
2220,881,24,4,61484.98,0.0
2221,882,63,2,17704.09,10.0
2222,882,42,1,17365.38,5.0
2223,883,75,1,40520.0,15.0
2224,884,56,1,51601.9,15.0
2225,884,88,4,9404.09,15.0
2226,885,67,3,44330.85,15.0
2227,886,66,4,2891.58,15.0
2228,886,52,2,11464.42,15.0
2229,887,48,3,55719.32,5.0
2230,887,71,3,48097.15,5.0
2231,887,39,1,60636.43,5.0
2232,887,13,3,10699.88,20.0
2233,888,86,4,19658.07,10.0
2234,888,78,2,27415.0,15.0
2235,889,43,2,19550.36,0.0
2236,889,98,2,8416.8,10.0
2237,889,52,2,11464.42,5.0
2238,890,60,3,6814.56,0.0
2239,890,96,1,36347.49,10.0
2240,891,69,2,9404.11,20.0
2241,892,72,4,3049.09,10.0
2242,892,50,3,15587.26,10.0
2243,893,75,2,40520.0,10.0
2244,893,56,3,51601.9,0.0
2245,893,91,1,19216.8,10.0
2246,893,19,1,5338.31,20.0
2247,894,70,2,1424.63,5.0
2248,894,30,1,29540.77,10.0
2249,894,40,3,48648.82,10.0
2250,895,38,1,45556.45,20.0
2251,895,25,2,24414.21,5.0
2252,896,67,1,44330.85,0.0
2253,896,47,3,23051.77,5.0
2254,896,79,1,59063.2,0.0
2255,897,97,1,48283.78,5.0
2256,897,57,1,28954.69,0.0
2257,897,38,2,45556.45,20.0
2258,897,39,1,60636.43,5.0
2259,898,93,3,35451.03,15.0
2260,898,20,4,8509.0,0.0
2261,898,82,1,60550.55,0.0
2262,898,62,4,49282.11,0.0
2263,899,36,3,29220.56,5.0
2264,899,29,4,4861.83,15.0
2265,899,73,4,1218.25,20.0
2266,899,97,3,48283.78,5.0
2267,900,12,4,18914.62,15.0
2268,900,97,1,48283.78,10.0
2269,900,61,1,32317.12,20.0
2270,900,64,4,47322.35,20.0
2271,901,95,2,7395.63,10.0
2272,901,43,3,19550.36,0.0
2273,901,39,1,60636.43,0.0
2274,902,11,2,14798.13,15.0
2275,902,8,3,22821.11,15.0
2276,902,60,3,6814.56,15.0
2277,902,77,1,15588.88,5.0
2278,903,85,2,29027.72,15.0
2279,903,57,1,28954.69,0.0
2280,903,46,1,39469.51,10.0
2281,903,62,1,49282.11,10.0
2282,904,26,1,44612.14,20.0
2283,905,18,4,39067.76,20.0
2284,905,53,2,29550.3,5.0
2285,906,92,4,51582.74,20.0
2286,906,31,4,41426.86,15.0
2287,907,96,1,36347.49,10.0
2288,907,81,1,46748.32,0.0
2289,907,51,3,9186.86,20.0
2290,907,4,1,13786.06,5.0
2291,908,54,2,14466.19,20.0
2292,908,1,2,61223.09,10.0
2293,909,92,4,51582.74,5.0
2294,910,30,1,29540.77,15.0
2295,910,85,1,29027.72,0.0
2296,911,99,4,9112.95,20.0
2297,912,44,1,49431.27,10.0
2298,912,50,1,15587.26,5.0
2299,913,67,2,44330.85,10.0
2300,913,90,3,9479.51,0.0
2301,914,24,3,61484.98,0.0
2302,914,17,1,51126.99,0.0
2303,914,90,3,9479.51,5.0
2304,914,12,2,18914.62,15.0
2305,915,53,2,29550.3,15.0
2306,916,15,2,38780.21,15.0
2307,916,67,4,44330.85,15.0
2308,916,22,4,17067.94,10.0
2309,917,25,2,24414.21,0.0
2310,917,68,1,50546.01,15.0
2311,918,66,2,2891.58,15.0
2312,918,12,3,18914.62,0.0
2313,918,3,1,4965.67,10.0
2314,919,69,3,9404.11,0.0
2315,919,15,1,38780.21,15.0
2316,919,16,1,20180.87,0.0
2317,920,22,1,17067.94,5.0
2318,920,82,1,60550.55,10.0
2319,920,51,4,9186.86,15.0
2320,920,99,4,9112.95,0.0
2321,921,10,4,36772.23,10.0
2322,921,45,1,13140.29,10.0
2323,921,71,1,48097.15,0.0
2324,921,11,4,14798.13,5.0
2325,922,100,4,47242.23,0.0
2326,922,55,1,26946.51,15.0
2327,922,72,4,3049.09,5.0
2328,923,45,3,13140.29,20.0
2329,923,56,1,51601.9,5.0
2330,923,18,3,39067.76,20.0
2331,923,94,1,21142.54,15.0
2332,924,42,1,17365.38,0.0
2333,924,24,3,61484.98,0.0
2334,924,29,1,4861.83,10.0
2335,924,62,4,49282.11,15.0
2336,925,17,3,51126.99,15.0
2337,926,95,3,7395.63,15.0
2338,926,89,1,8490.11,15.0
2339,927,22,4,17067.94,15.0
2340,927,36,3,29220.56,20.0
2341,927,2,3,37058.41,5.0
2342,927,27,3,4568.95,5.0
2343,928,32,4,47773.55,10.0
2344,928,64,3,47322.35,20.0
2345,929,60,1,6814.56,0.0
2346,929,79,4,59063.2,20.0
2347,929,30,4,29540.77,0.0
2348,930,50,1,15587.26,5.0
2349,930,51,1,9186.86,10.0
2350,930,84,1,48821.23,20.0
2351,930,76,4,22659.67,20.0
2352,931,17,1,51126.99,20.0
2353,931,51,2,9186.86,20.0
2354,932,43,2,19550.36,0.0
2355,933,40,2,48648.82,15.0
2356,933,92,3,51582.74,5.0
2357,933,54,2,14466.19,20.0
2358,934,75,4,40520.0,20.0
2359,934,85,2,29027.72,20.0
2360,934,8,4,22821.11,20.0
2361,935,28,3,51188.01,10.0
2362,935,97,1,48283.78,10.0
2363,935,23,3,30218.35,0.0
2364,936,60,1,6814.56,15.0
2365,937,12,3,18914.62,10.0
2366,937,40,2,48648.82,0.0
2367,938,89,2,8490.11,20.0
2368,938,61,3,32317.12,20.0
2369,938,29,2,4861.83,0.0
2370,938,93,1,35451.03,0.0
2371,939,45,1,13140.29,0.0
2372,940,68,4,50546.01,10.0
2373,940,73,2,1218.25,5.0
2374,941,25,2,24414.21,0.0
2375,941,43,3,19550.36,0.0
2376,941,7,1,35676.25,20.0
2377,941,46,1,39469.51,5.0
2378,942,31,3,41426.86,20.0
2379,942,13,3,10699.88,15.0
2380,942,32,2,47773.55,15.0
2381,943,41,2,7195.64,15.0
2382,943,50,3,15587.26,0.0
