order_id,customer_id,order_date,order_status,shipping_city
1277,193,2024-01-01,Delivered,Pune
1278,485,2025-06-08,Delivered,Delhi
1279,372,2024-12-28,Processing,Surat
1280,306,2025-05-12,Delivered,Bengaluru
1281,260,2025-12-01,Shipped,Chennai
1282,63,2025-12-22,Returned,Nagpur
1283,223,2025-11-01,Shipped,Hyderabad
1284,459,2025-03-20,Delivered,Nagpur
1285,36,2025-01-31,Shipped,Surat
1286,264,2025-01-15,Processing,Surat
1287,421,2024-03-21,Delivered,Pune
1288,400,2025-01-04,Delivered,Nashik
1289,340,2024-03-20,Delivered,Nashik
1290,190,2025-09-03,Delivered,Jaipur
1291,243,2024-02-05,Delivered,Nagpur
1292,14,2024-12-11,Delivered,Mumbai
1293,314,2025-05-29,Shipped,Mumbai
1294,304,2024-06-15,Delivered,Nashik
1295,407,2024-04-22,Delivered,Kolkata
1296,171,2025-10-10,Delivered,Nagpur
1297,271,2025-10-08,Delivered,Hyderabad
1298,69,2024-08-28,Delivered,Ahmedabad
1299,211,2024-12-16,Returned,Hyderabad
1300,81,2024-03-24,Processing,Ahmedabad
1301,230,2025-09-22,Delivered,Mumbai
1302,141,2024-09-08,Delivered,Ahmedabad
1303,141,2024-08-01,Shipped,Ahmedabad
1304,470,2024-12-29,Cancelled,Mumbai
1305,256,2025-03-30,Delivered,Nashik
1306,261,2025-06-03,Delivered,Ahmedabad
1307,38,2025-10-22,Delivered,Mumbai
1308,147,2025-12-11,Processing,Nagpur
1309,393,2025-09-20,Delivered,Ahmedabad
1310,283,2025-09-03,Delivered,Hyderabad
1311,90,2025-07-10,Delivered,Bengaluru
1312,117,2024-08-12,Delivered,Ahmedabad
1313,141,2024-08-23,Delivered,Ahmedabad
1314,71,2025-08-21,Delivered,Kolkata
1315,365,2025-06-28,Delivered,Delhi
1316,23,2025-07-12,Shipped,Kolkata
1317,314,2024-10-20,Shipped,Mumbai
1318,200,2025-10-30,Processing,Chennai
1319,497,2024-10-12,Delivered,Delhi
1320,373,2025-07-22,Delivered,Pune
1321,223,2025-08-09,Delivered,Hyderabad
1322,115,2025-08-11,Delivered,Hyderabad
1323,131,2024-02-02,Returned,Kolkata
1324,284,2025-09-26,Cancelled,Chennai
1325,156,2025-11-25,Delivered,Surat
1326,341,2024-07-28,Delivered,Delhi
1327,3,2024-12-31,Delivered,Nagpur
1328,221,2025-11-13,Delivered,Delhi
1329,251,2024-04-14,Delivered,Kolkata
1330,307,2024-05-25,Delivered,Hyderabad
1331,179,2025-04-23,Delivered,Kolkata
1332,259,2025-03-24,Cancelled,Hyderabad
1333,459,2025-03-15,Shipped,Nagpur
1334,221,2024-09-23,Delivered,Delhi
1335,421,2024-08-22,Returned,Pune
1336,254,2025-03-29,Delivered,Mumbai
1337,365,2024-11-25,Processing,Delhi
1338,202,2025-05-02,Delivered,Jaipur
1339,388,2025-10-08,Delivered,Nashik
1340,458,2025-04-14,Delivered,Mumbai
1341,102,2024-03-18,Returned,Bengaluru
1342,259,2025-03-13,Delivered,Hyderabad
1343,237,2025-03-05,Delivered,Ahmedabad
1344,284,2025-08-23,Delivered,Chennai
1345,132,2025-08-10,Delivered,Surat
1346,323,2024-07-20,Delivered,Kolkata
1347,57,2025-08-18,Delivered,Ahmedabad
1348,220,2024-02-07,Shipped,Nashik
1349,140,2024-09-12,Delivered,Chennai
1350,137,2024-06-29,Processing,Delhi
1351,382,2024-08-05,Delivered,Jaipur
1352,456,2024-08-13,Delivered,Surat
1353,382,2024-08-19,Delivered,Jaipur
1354,252,2024-04-25,Delivered,Surat
1355,338,2025-10-04,Delivered,Mumbai
1356,111,2024-06-04,Cancelled,Nagpur
1357,239,2025-10-11,Delivered,Kolkata
1358,196,2024-06-24,Delivered,Nashik
1359,170,2024-06-03,Delivered,Mumbai
1360,485,2024-10-04,Delivered,Delhi
1361,442,2024-09-19,Delivered,Jaipur
1362,370,2024-08-04,Delivered,Jaipur
1363,463,2025-07-31,Processing,Hyderabad
1364,187,2024-08-23,Delivered,Hyderabad
1365,149,2024-07-22,Delivered,Delhi
1366,31,2025-06-22,Delivered,Hyderabad
1367,496,2024-11-06,Delivered,Nashik
1368,46,2024-05-14,Delivered,Jaipur
1369,298,2024-09-11,Returned,Jaipur
1370,303,2025-03-25,Delivered,Nagpur
1371,343,2024-01-29,Delivered,Hyderabad
1372,312,2024-03-08,Delivered,Surat
1373,119,2025-07-02,Delivered,Kolkata
1374,142,2024-08-06,Delivered,Jaipur
1375,242,2024-01-19,Delivered,Mumbai
1376,373,2025-10-06,Delivered,Pune
1377,211,2025-02-23,Shipped,Hyderabad
1378,270,2024-02-14,Delivered,Bengaluru
1379,331,2024-08-29,Delivered,Hyderabad
1380,408,2024-11-16,Shipped,Surat
1381,359,2025-09-25,Shipped,Kolkata
1382,479,2025-12-25,Shipped,Kolkata
1383,445,2025-09-14,Processing,Pune
1384,191,2025-06-17,Processing,Kolkata
1385,406,2025-11-13,Delivered,Jaipur
1386,83,2025-04-10,Delivered,Kolkata
1387,339,2025-09-13,Delivered,Nagpur
1388,362,2025-08-21,Shipped,Mumbai
1389,428,2025-12-03,Delivered,Chennai
1390,282,2025-06-02,Shipped,Bengaluru
1391,273,2025-11-14,Cancelled,Ahmedabad
1392,225,2025-02-22,Delivered,Ahmedabad
1393,452,2024-05-02,Returned,Chennai
1394,111,2024-07-05,Shipped,Nagpur
1395,480,2025-08-03,Delivered,Surat
1396,323,2024-06-03,Delivered,Kolkata
1397,14,2025-09-17,Delivered,Mumbai
1398,8,2024-03-06,Shipped,Chennai
1399,102,2024-07-01,Processing,Bengaluru
1400,382,2024-08-13,Delivered,Jaipur
1401,429,2024-03-02,Delivered,Ahmedabad
1402,379,2024-11-25,Shipped,Hyderabad
1403,316,2024-12-05,Delivered,Nashik
1404,241,2024-07-10,Delivered,Pune
1405,7,2025-11-08,Delivered,Hyderabad
1406,76,2025-12-22,Delivered,Nashik
1407,202,2024-03-05,Delivered,Jaipur
1408,402,2024-02-12,Shipped,Bengaluru
1409,417,2025-01-09,Delivered,Ahmedabad
1410,112,2025-04-28,Delivered,Nashik
1411,328,2025-11-17,Returned,Nashik
1412,201,2025-05-11,Processing,Ahmedabad
1413,235,2025-08-01,Delivered,Hyderabad
1414,250,2025-05-29,Delivered,Jaipur
1415,405,2025-07-07,Returned,Ahmedabad
1416,331,2024-03-03,Processing,Hyderabad
1417,140,2025-11-12,Delivered,Chennai
1418,179,2025-01-18,Cancelled,Kolkata
1419,98,2025-12-01,Delivered,Mumbai
1420,464,2024-09-11,Shipped,Chennai
1421,7,2024-06-10,Delivered,Hyderabad
1422,5,2024-01-18,Delivered,Delhi
1423,51,2025-02-14,Delivered,Nagpur
1424,273,2025-04-18,Shipped,Ahmedabad
1425,323,2024-10-30,Delivered,Kolkata
1426,66,2024-01-12,Delivered,Bengaluru
1427,39,2024-08-16,Delivered,Nagpur
1428,137,2024-01-15,Delivered,Delhi
1429,227,2025-05-01,Delivered,Kolkata
1430,309,2025-11-14,Shipped,Ahmedabad
1431,469,2025-02-18,Delivered,Pune
1432,440,2025-02-15,Delivered,Chennai
1433,360,2024-11-10,Delivered,Surat
1434,496,2024-11-08,Delivered,Nashik
1435,73,2025-05-15,Processing,Pune
1436,317,2025-07-15,Delivered,Delhi
1437,54,2025-01-27,Delivered,Bengaluru
1438,275,2025-06-11,Delivered,Kolkata
1439,144,2024-07-16,Delivered,Surat
1440,402,2025-11-13,Delivered,Bengaluru
1441,307,2024-12-13,Delivered,Hyderabad
1442,393,2024-10-29,Delivered,Ahmedabad
1443,143,2024-07-30,Delivered,Kolkata
1444,357,2025-05-15,Delivered,Ahmedabad
1445,381,2025-08-03,Delivered,Ahmedabad
1446,179,2025-05-13,Delivered,Kolkata
1447,258,2025-04-21,Delivered,Bengaluru
1448,22,2025-12-01,Delivered,Jaipur
1449,188,2025-06-18,Shipped,Chennai
1450,258,2024-06-21,Delivered,Bengaluru
1451,265,2024-11-05,Delivered,Pune
1452,469,2024-09-24,Delivered,Pune
1453,222,2025-03-16,Delivered,Bengaluru
1454,190,2025-08-10,Delivered,Jaipur
1455,337,2025-05-30,Delivered,Pune
1456,8,2024-12-09,Delivered,Chennai
1457,444,2025-05-08,Delivered,Surat
1458,111,2025-11-23,Delivered,Nagpur
1459,140,2025-02-15,Delivered,Chennai
1460,83,2025-03-28,Delivered,Kolkata
1461,71,2024-09-27,Delivered,Kolkata
1462,82,2024-03-22,Delivered,Jaipur
1463,291,2025-12-30,Delivered,Nagpur
1464,104,2024-01-02,Returned,Chennai
1465,72,2024-01-15,Delivered,Surat
1466,179,2025-06-07,Cancelled,Kolkata
1467,234,2025-06-04,Delivered,Bengaluru
1468,143,2025-12-12,Delivered,Kolkata
1469,290,2025-12-21,Processing,Mumbai
1470,416,2025-11-09,Delivered,Chennai
1471,257,2024-04-13,Delivered,Delhi
1472,242,2025-01-11,Delivered,Mumbai
1473,420,2025-11-05,Delivered,Surat
1474,372,2024-08-15,Delivered,Surat
1475,436,2024-04-07,Delivered,Nashik
1476,215,2024-04-14,Processing,Kolkata
1477,380,2025-05-29,Delivered,Chennai
1478,53,2024-09-30,Delivered,Delhi
1479,49,2025-08-16,Cancelled,Pune
1480,264,2025-02-03,Processing,Surat
1481,79,2025-01-08,Delivered,Hyderabad
1482,407,2025-09-23,Delivered,Kolkata
1483,276,2024-10-16,Delivered,Surat
1484,203,2025-01-13,Delivered,Kolkata
1485,194,2025-04-27,Delivered,Mumbai
1486,245,2024-06-08,Processing,Delhi
1487,88,2024-09-09,Cancelled,Nashik
1488,33,2024-05-31,Delivered,Ahmedabad
1489,125,2025-01-26,Processing,Delhi
1490,50,2024-04-11,Cancelled,Mumbai
1491,327,2025-01-22,Delivered,Nagpur
1492,118,2025-01-07,Delivered,Jaipur
1493,304,2024-12-28,Delivered,Nashik
1494,225,2024-09-07,Delivered,Ahmedabad
1495,203,2024-12-29,Delivered,Kolkata
1496,180,2024-02-23,Delivered,Surat
1497,410,2024-05-19,Delivered,Mumbai
1498,416,2024-05-09,Cancelled,Chennai
1499,161,2024-06-02,Delivered,Delhi
1500,434,2025-10-01,Delivered,Mumbai
1501,58,2024-11-06,Returned,Jaipur
1502,316,2025-11-20,Shipped,Nashik
1503,56,2024-02-20,Delivered,Chennai
1504,101,2025-12-23,Cancelled,Delhi
1505,334,2024-03-18,Delivered,Jaipur
1506,170,2024-08-18,Delivered,Mumbai
1507,65,2025-05-22,Delivered,Delhi
1508,466,2024-09-08,Delivered,Jaipur
1509,212,2024-12-29,Delivered,Chennai
1510,95,2024-11-11,Delivered,Kolkata
1511,315,2025-11-27,Delivered,Nagpur
1512,496,2025-01-15,Delivered,Nashik
1513,290,2024-02-25,Delivered,Mumbai
1514,455,2024-02-09,Delivered,Kolkata
1515,344,2024-12-26,Delivered,Chennai
1516,186,2024-03-04,Delivered,Bengaluru
1517,27,2025-02-28,Delivered,Nagpur
1518,5,2024-09-28,Delivered,Delhi
1519,218,2024-06-09,Delivered,Mumbai
1520,32,2025-12-24,Returned,Chennai
1521,441,2025-12-16,Delivered,Ahmedabad
1522,360,2024-02-28,Delivered,Surat
1523,4,2024-06-22,Delivered,Nashik
1524,335,2024-03-10,Delivered,Kolkata
1525,360,2024-09-04,Delivered,Surat
1526,323,2025-06-06,Delivered,Kolkata
1527,473,2025-09-13,Delivered,Delhi
1528,151,2025-01-28,Delivered,Hyderabad
1529,33,2024-12-27,Delivered,Ahmedabad
1530,205,2024-04-27,Delivered,Pune
1531,144,2024-07-11,Delivered,Surat
1532,95,2025-11-09,Delivered,Kolkata
1533,213,2025-02-16,Delivered,Ahmedabad
1534,325,2024-07-01,Delivered,Pune
1535,482,2024-03-05,Shipped,Mumbai
1536,448,2024-06-10,Delivered,Nashik
1537,209,2024-08-17,Cancelled,Delhi
1538,367,2025-08-04,Cancelled,Hyderabad
1539,218,2025-04-20,Delivered,Mumbai
1540,301,2024-12-16,Cancelled,Pune
1541,195,2025-01-07,Delivered,Nagpur
1542,387,2025-04-12,Delivered,Nagpur
1543,406,2024-03-31,Delivered,Jaipur
1544,329,2024-08-16,Processing,Delhi
1545,267,2024-10-03,Processing,Nagpur
1546,448,2024-11-18,Shipped,Nashik
1547,348,2024-04-08,Cancelled,Surat
1548,376,2024-12-16,Delivered,Nashik
1549,331,2024-06-25,Delivered,Hyderabad
1550,168,2024-09-24,Shipped,Surat
1551,221,2025-11-24,Delivered,Delhi
1552,90,2025-02-03,Delivered,Bengaluru
1553,328,2025-08-27,Processing,Nashik
1554,93,2024-08-01,Returned,Ahmedabad
1555,60,2024-10-15,Processing,Surat
1556,243,2025-12-06,Shipped,Nagpur
1557,377,2024-04-27,Delivered,Delhi
1558,105,2024-03-27,Shipped,Ahmedabad
1559,329,2024-07-24,Shipped,Delhi
1560,409,2025-10-26,Delivered,Pune
1561,385,2024-10-13,Delivered,Pune
1562,302,2024-11-02,Delivered,Mumbai
1563,49,2024-01-22,Delivered,Pune
1564,219,2025-04-18,Delivered,Nagpur
1565,30,2024-04-24,Delivered,Bengaluru
1566,84,2024-09-26,Delivered,Surat
1567,147,2025-06-16,Delivered,Nagpur
1568,234,2025-01-29,Cancelled,Bengaluru
1569,149,2025-01-28,Delivered,Delhi
1570,77,2024-02-23,Delivered,Delhi
1571,239,2024-03-14,Shipped,Kolkata
1572,288,2025-09-02,Delivered,Surat
1573,76,2024-06-09,Delivered,Nashik
1574,108,2025-03-07,Delivered,Surat
1575,168,2025-05-16,Cancelled,Surat
1576,220,2024-08-03,Delivered,Nashik
1577,220,2025-02-12,Delivered,Nashik
1578,157,2025-10-24,Delivered,Pune
1579,482,2025-06-03,Shipped,Mumbai
1580,295,2025-10-30,Delivered,Hyderabad
1581,158,2024-08-22,Processing,Mumbai
1582,446,2025-07-16,Delivered,Mumbai
1583,170,2025-07-14,Delivered,Mumbai
1584,434,2025-03-06,Processing,Mumbai
1585,482,2024-08-20,Delivered,Mumbai
1586,351,2025-11-25,Shipped,Nagpur
1587,298,2025-10-09,Delivered,Jaipur
1588,212,2025-12-28,Delivered,Chennai
1589,21,2025-01-13,Delivered,Ahmedabad
1590,281,2025-08-05,Cancelled,Delhi
1591,319,2025-06-17,Delivered,Hyderabad
1592,26,2024-11-08,Delivered,Mumbai
1593,72,2025-01-06,Delivered,Surat
1594,63,2025-01-02,Processing,Nagpur
1595,380,2025-06-01,Shipped,Chennai
1596,318,2024-10-12,Delivered,Bengaluru
1597,398,2024-01-25,Delivered,Mumbai
1598,256,2024-12-12,Delivered,Nashik
1599,30,2024-01-23,Shipped,Bengaluru
1600,393,2024-11-13,Delivered,Ahmedabad
1601,493,2024-07-01,Delivered,Pune
1602,165,2024-11-15,Delivered,Ahmedabad
1603,359,2025-02-28,Delivered,Kolkata
1604,206,2025-10-24,Delivered,Mumbai
1605,340,2024-11-25,Delivered,Nashik
1606,333,2025-01-17,Delivered,Ahmedabad
1607,264,2025-09-19,Delivered,Surat
1608,82,2025-04-11,Delivered,Jaipur
1609,357,2024-01-15,Delivered,Ahmedabad
1610,200,2025-01-26,Delivered,Chennai
1611,443,2025-12-03,Shipped,Kolkata
1612,151,2025-12-27,Delivered,Hyderabad
1613,358,2025-07-30,Delivered,Jaipur
1614,173,2025-03-22,Returned,Delhi
1615,467,2025-04-22,Cancelled,Kolkata
1616,92,2025-06-13,Delivered,Chennai
1617,441,2025-05-25,Delivered,Ahmedabad
1618,245,2025-11-01,Processing,Delhi
1619,327,2024-03-17,Delivered,Nagpur
1620,84,2024-02-20,Delivered,Surat
1621,118,2024-02-28,Shipped,Jaipur
1622,498,2025-02-07,Processing,Bengaluru
1623,451,2024-07-23,Delivered,Hyderabad
1624,466,2024-03-26,Cancelled,Jaipur
1625,337,2024-05-07,Delivered,Pune
1626,342,2024-05-29,Processing,Bengaluru
1627,424,2024-03-18,Delivered,Nashik
1628,15,2025-06-28,Shipped,Nagpur
1629,116,2024-05-18,Delivered,Chennai
1630,269,2024-11-23,Delivered,Delhi
1631,382,2025-05-25,Delivered,Jaipur
1632,34,2024-11-24,Delivered,Jaipur
1633,280,2025-02-18,Delivered,Nashik
1634,42,2025-05-10,Delivered,Bengaluru
1635,96,2025-12-13,Shipped,Surat
1636,235,2024-05-12,Delivered,Hyderabad
1637,374,2024-09-01,Delivered,Mumbai
1638,413,2024-06-08,Processing,Delhi
1639,357,2025-03-16,Delivered,Ahmedabad
1640,482,2025-02-10,Delivered,Mumbai
1641,373,2025-12-13,Delivered,Pune
1642,235,2025-06-18,Shipped,Hyderabad
1643,354,2024-02-19,Delivered,Bengaluru
1644,244,2024-10-07,Processing,Nashik
1645,231,2025-01-27,Delivered,Nagpur
1646,318,2025-07-25,Processing,Bengaluru
1647,68,2024-12-13,Delivered,Chennai
1648,265,2025-06-08,Delivered,Pune
1649,229,2025-09-15,Delivered,Pune
1650,489,2024-05-22,Processing,Ahmedabad
1651,138,2024-09-05,Delivered,Bengaluru
1652,77,2024-05-16,Delivered,Delhi
1653,8,2025-09-09,Delivered,Chennai
1654,422,2024-01-23,Delivered,Mumbai
1655,252,2025-11-29,Delivered,Surat
1656,290,2025-12-01,Cancelled,Mumbai
1657,218,2024-07-25,Processing,Mumbai
1658,465,2025-05-15,Delivered,Ahmedabad
1659,160,2024-11-04,Processing,Nashik
1660,278,2025-08-01,Shipped,Mumbai
1661,254,2025-12-29,Delivered,Mumbai
1662,64,2025-08-12,Processing,Nashik
1663,47,2024-06-03,Delivered,Kolkata
1664,255,2024-10-22,Processing,Nagpur
1665,449,2024-07-30,Shipped,Delhi
1666,484,2024-01-06,Delivered,Nashik
1667,65,2025-03-25,Delivered,Delhi
1668,21,2025-10-16,Delivered,Ahmedabad
1669,453,2025-10-26,Delivered,Ahmedabad
1670,290,2025-12-26,Delivered,Mumbai
1671,99,2024-03-02,Delivered,Nagpur
1672,98,2024-02-24,Delivered,Mumbai
1673,259,2025-08-13,Delivered,Hyderabad
1674,104,2024-11-20,Delivered,Chennai
1675,499,2025-01-24,Shipped,Hyderabad
1676,411,2024-12-10,Shipped,Nagpur
1677,94,2025-12-29,Delivered,Jaipur
1678,364,2024-01-09,Delivered,Nashik
1679,196,2025-02-08,Delivered,Nashik
1680,387,2025-11-17,Delivered,Nagpur
1681,13,2025-01-14,Shipped,Pune
1682,117,2024-07-07,Processing,Ahmedabad
1683,141,2024-01-03,Delivered,Ahmedabad
1684,222,2025-11-13,Shipped,Bengaluru
1685,11,2025-09-15,Delivered,Kolkata
1686,295,2025-08-24,Delivered,Hyderabad
1687,21,2025-03-27,Delivered,Ahmedabad
1688,409,2024-05-27,Delivered,Pune
1689,162,2024-02-12,Shipped,Bengaluru
1690,189,2025-09-05,Cancelled,Ahmedabad
1691,471,2024-03-15,Cancelled,Nagpur
1692,162,2024-02-19,Delivered,Bengaluru
1693,14,2025-09-05,Delivered,Mumbai
1694,130,2024-01-14,Delivered,Jaipur
1695,398,2025-01-08,Processing,Mumbai
1696,448,2024-04-03,Delivered,Nashik
1697,342,2025-02-19,Delivered,Bengaluru
1698,269,2025-06-17,Cancelled,Delhi
1699,497,2025-07-13,Processing,Delhi
1700,364,2025-01-14,Processing,Nashik
1701,279,2024-05-13,Delivered,Nagpur
1702,348,2025-04-23,Delivered,Surat
1703,247,2025-10-13,Shipped,Hyderabad
1704,430,2025-11-26,Delivered,Jaipur
1705,350,2024-12-20,Shipped,Mumbai
1706,356,2024-06-26,Delivered,Chennai
1707,466,2025-04-26,Returned,Jaipur
1708,498,2025-06-27,Delivered,Bengaluru
1709,194,2024-12-12,Delivered,Mumbai
1710,220,2024-04-17,Delivered,Nashik
1711,19,2024-07-26,Delivered,Hyderabad
1712,204,2025-01-08,Delivered,Surat
1713,471,2025-03-07,Delivered,Nagpur
1714,213,2025-06-12,Delivered,Ahmedabad
1715,363,2025-10-16,Delivered,Nagpur
1716,480,2025-01-16,Delivered,Surat
1717,150,2024-06-13,Delivered,Bengaluru
1718,53,2025-09-06,Cancelled,Delhi
1719,252,2024-08-09,Delivered,Surat
1720,413,2025-06-09,Delivered,Delhi
1721,269,2024-05-26,Shipped,Delhi
1722,133,2025-01-13,Delivered,Pune
1723,25,2024-09-19,Delivered,Pune
1724,307,2024-05-11,Shipped,Hyderabad
1725,167,2024-04-24,Shipped,Kolkata
1726,341,2025-08-05,Shipped,Delhi
1727,255,2024-01-15,Delivered,Nagpur
1728,387,2024-12-07,Delivered,Nagpur
1729,276,2025-11-02,Delivered,Surat
1730,186,2025-09-30,Delivered,Bengaluru
1731,247,2024-09-28,Delivered,Hyderabad
1732,358,2025-06-26,Delivered,Jaipur
1733,314,2024-07-06,Shipped,Mumbai
1734,478,2025-01-25,Delivered,Jaipur
1735,145,2024-01-02,Delivered,Pune
1736,144,2024-08-10,Delivered,Surat
1737,258,2025-03-23,Delivered,Bengaluru
1738,178,2025-03-08,Delivered,Jaipur
1739,272,2024-05-16,Delivered,Chennai
1740,72,2024-06-21,Delivered,Surat
1741,481,2024-08-12,Cancelled,Pune
1742,401,2025-08-29,Delivered,Delhi
1743,374,2025-02-24,Delivered,Mumbai
1744,403,2025-08-27,Delivered,Hyderabad
1745,155,2024-08-04,Delivered,Kolkata
1746,229,2024-01-30,Delivered,Pune
1747,77,2025-10-02,Cancelled,Delhi
1748,281,2024-03-21,Delivered,Delhi
1749,343,2024-10-05,Delivered,Hyderabad
1750,143,2025-02-08,Delivered,Kolkata
1751,66,2025-09-06,Returned,Bengaluru
1752,303,2025-04-21,Delivered,Nagpur
1753,165,2025-01-20,Delivered,Ahmedabad
1754,341,2024-04-18,Delivered,Delhi
1755,155,2024-02-02,Processing,Kolkata
1756,366,2024-11-03,Delivered,Bengaluru
1757,180,2024-08-26,Returned,Surat
1758,334,2024-05-07,Delivered,Jaipur
1759,297,2024-04-30,Delivered,Ahmedabad
1760,500,2025-12-25,Delivered,Chennai
1761,47,2025-10-23,Delivered,Kolkata
1762,10,2025-04-17,Delivered,Jaipur
1763,469,2024-12-27,Delivered,Pune
1764,185,2025-01-26,Delivered,Delhi
1765,324,2025-08-27,Returned,Surat
1766,225,2024-12-01,Delivered,Ahmedabad
1767,435,2025-07-31,Delivered,Nagpur
1768,200,2025-09-23,Delivered,Chennai
1769,164,2025-07-20,Delivered,Chennai
1770,383,2024-07-29,Delivered,Kolkata
1771,499,2025-01-18,Processing,Hyderabad
1772,106,2025-12-28,Delivered,Jaipur
1773,4,2024-07-17,Delivered,Nashik
1774,499,2024-12-15,Delivered,Hyderabad
1775,110,2025-09-17,Shipped,Mumbai
1776,223,2024-01-14,Delivered,Hyderabad
1777,386,2025-03-27,Delivered,Mumbai
1778,4,2024-04-05,Delivered,Nashik
1779,398,2024-10-27,Delivered,Mumbai
1780,193,2025-07-06,Delivered,Pune
1781,376,2025-03-05,Delivered,Nashik
1782,430,2025-10-02,Delivered,Jaipur
1783,296,2024-03-24,Delivered,Chennai
1784,324,2024-11-10,Delivered,Surat
1785,309,2025-07-11,Delivered,Ahmedabad
1786,367,2024-03-02,Delivered,Hyderabad
1787,480,2025-07-18,Processing,Surat
1788,206,2025-06-19,Delivered,Mumbai
1789,24,2025-06-12,Shipped,Surat
1790,420,2024-06-20,Delivered,Surat
1791,338,2025-07-16,Delivered,Mumbai
1792,306,2025-04-22,Delivered,Bengaluru
1793,251,2025-01-02,Delivered,Kolkata
1794,11,2025-05-01,Processing,Kolkata
1795,352,2024-04-13,Delivered,Nashik
1796,461,2024-02-05,Delivered,Delhi
1797,207,2025-12-23,Delivered,Nagpur
1798,73,2024-09-16,Delivered,Pune
1799,353,2025-12-16,Delivered,Delhi
1800,64,2025-06-13,Delivered,Nashik
1801,110,2024-02-21,Shipped,Mumbai
1802,118,2024-01-02,Delivered,Jaipur
1803,173,2024-07-01,Shipped,Delhi
1804,431,2025-07-15,Shipped,Kolkata
1805,199,2024-01-18,Shipped,Hyderabad
1806,324,2025-12-23,Delivered,Surat
1807,5,2024-07-19,Processing,Delhi
1808,50,2024-04-27,Delivered,Mumbai
1809,492,2025-07-05,Delivered,Surat
1810,317,2025-02-08,Delivered,Delhi
1811,251,2024-08-09,Processing,Kolkata
1812,414,2024-04-28,Delivered,Bengaluru
1813,219,2025-09-11,Delivered,Nagpur
1814,154,2025-08-22,Delivered,Jaipur
1815,417,2024-12-23,Delivered,Ahmedabad
1816,341,2025-05-09,Shipped,Delhi
1817,474,2025-09-12,Returned,Bengaluru
1818,338,2025-05-05,Shipped,Mumbai
1819,36,2025-01-04,Cancelled,Surat
1820,37,2025-04-14,Cancelled,Pune
1821,426,2024-06-20,Delivered,Bengaluru
1822,486,2025-06-16,Delivered,Bengaluru
1823,202,2024-06-03,Returned,Jaipur
1824,435,2024-11-13,Delivered,Nagpur
1825,458,2024-08-29,Delivered,Mumbai
1826,228,2025-03-30,Cancelled,Surat
1827,322,2025-12-21,Delivered,Jaipur
1828,183,2025-05-25,Delivered,Nagpur
1829,469,2025-09-17,Delivered,Pune
1830,359,2024-03-18,Returned,Kolkata
1831,77,2025-09-22,Delivered,Delhi
1832,37,2025-05-07,Delivered,Pune
1833,405,2024-08-23,Delivered,Ahmedabad
1834,292,2024-04-09,Delivered,Nashik
1835,279,2024-11-22,Delivered,Nagpur
1836,142,2024-06-06,Cancelled,Jaipur
1837,377,2025-04-11,Cancelled,Delhi
1838,254,2024-03-20,Delivered,Mumbai
1839,139,2025-09-12,Delivered,Hyderabad
1840,239,2024-05-22,Delivered,Kolkata
1841,183,2024-07-18,Delivered,Nagpur
1842,312,2024-08-25,Delivered,Surat
1843,352,2025-04-18,Delivered,Nashik
1844,427,2024-09-05,Shipped,Hyderabad
1845,86,2024-05-08,Delivered,Mumbai
1846,274,2024-05-26,Delivered,Jaipur
1847,9,2024-12-11,Delivered,Ahmedabad
1848,175,2024-07-18,Returned,Hyderabad
1849,346,2025-11-01,Delivered,Jaipur
1850,376,2024-08-14,Delivered,Nashik
1851,101,2025-09-08,Processing,Delhi
1852,227,2024-04-02,Delivered,Kolkata
1853,332,2024-10-31,Processing,Chennai
1854,204,2025-10-05,Delivered,Surat
1855,497,2025-02-23,Delivered,Delhi
1856,145,2025-05-15,Cancelled,Pune
1857,204,2024-11-27,Delivered,Surat
1858,219,2025-02-26,Delivered,Nagpur
1859,321,2025-08-14,Delivered,Ahmedabad
1860,196,2025-09-30,Delivered,Nashik
1861,343,2024-04-24,Delivered,Hyderabad
1862,497,2024-01-26,Delivered,Delhi
1863,19,2025-04-26,Delivered,Hyderabad
1864,20,2024-03-22,Delivered,Chennai
1865,352,2024-02-26,Processing,Nashik
1866,359,2025-11-20,Delivered,Kolkata
1867,171,2025-07-08,Shipped,Nagpur
1868,388,2025-12-28,Delivered,Nashik
1869,13,2024-07-27,Delivered,Pune
1870,211,2025-09-17,Shipped,Hyderabad
1871,3,2024-12-10,Delivered,Nagpur
1872,213,2025-06-14,Processing,Ahmedabad
1873,215,2024-10-18,Delivered,Kolkata
1874,210,2024-10-19,Delivered,Bengaluru
1875,119,2025-01-18,Shipped,Kolkata
1876,240,2025-12-14,Delivered,Surat
1877,382,2024-09-06,Delivered,Jaipur
1878,130,2024-04-07,Delivered,Jaipur
1879,407,2024-03-04,Delivered,Kolkata
1880,220,2024-05-02,Delivered,Nashik
1881,236,2025-08-02,Delivered,Chennai
1882,132,2025-03-22,Cancelled,Surat
1883,220,2025-02-17,Delivered,Nashik
1884,426,2024-09-08,Delivered,Bengaluru
1885,29,2025-01-04,Delivered,Delhi
1886,210,2024-11-22,Delivered,Bengaluru
1887,374,2024-07-14,Delivered,Mumbai
1888,387,2024-02-21,Delivered,Nagpur
1889,356,2025-08-10,Delivered,Chennai
1890,30,2025-03-17,Delivered,Bengaluru
1891,81,2024-08-19,Cancelled,Ahmedabad
